id,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
102,0.01969848492170123,9.06704190661511e-05,2.2241448398887732e-05,0.00023601023705731715,2.690137307581608e-06,0.004937374605211114,0.0045741131461014065,0.9676794205576238,0.0027589980252976177
103,0.003608735364642326,0.0005949942538062104,0.0006292358884557488,7.002303443107904e-05,0.00011442695419342878,0.010821320872109632,0.005538448017011089,0.9775529595047702,0.0010698396650970475
104,0.10825620125095572,0.015595974169397396,0.005952259433775024,0.007513095167877297,0.005576436743321368,0.7539214212674223,0.0054654695863199584,0.008472187301735842,0.08924696648789664
105,0.0001456064443724851,0.6172804635754005,0.37543304495643215,0.005633531696560531,0.00025036445731529966,7.261704498281082e-05,0.0007775209859690326,0.0001550125380163081,0.00025186691122887844
106,0.060571086378362865,0.0037869337455492757,0.0016362980771831561,0.0009720142278126574,0.0003704771768845021,0.578203514326257,0.056886926301777704,0.2579611953351783,0.039611586257245764
107,0.008050212036225714,0.4000742156295915,0.36108388385859136,0.1343717173033863,0.00020418483472894877,0.008508203389867092,0.08235386403524755,0.0028619931375909653,0.0024917073277927523
108,0.06098325738465846,0.02596341872341451,0.007735219648254505,0.004541925500986709,0.0005484523253695176,0.49413287123447364,0.023908612729747956,0.35743420791263375,0.024752045444696058
109,0.040787343896452395,0.0006231243150851848,0.0003882024261274065,0.0001041154590480251,4.6108745664241724e-05,0.0021358876743860274,0.00019253852259866055,0.0014004793601486297,0.9543221855724432
110,0.0011483500954917675,0.0002749405918239592,0.00013010390830459073,6.72722120561283e-05,6.458352724318199e-06,0.011379083124965935,0.0013373912620435692,0.985411001238074,0.0002453998732172355
111,0.1238523622400323,0.09844223218240468,0.04709230975339388,0.007564327718680484,0.04621604654415911,0.047552805609471616,0.4933334358109395,0.10898393885643001,0.026962514664184832
112,0.00010151977282172689,0.9099264353522536,0.08399097188034171,0.0033609193607251953,9.580549340171274e-05,0.00022120579767936728,0.00151285583314495,0.0004801631586681703,0.00031011057741363654
113,0.00896299867340341,0.5042576124069404,0.14794467806626765,0.14862940675426517,0.0024122182208003817,0.022694135389717936,0.09285523790111956,0.06141321836365281,0.01083049614468546
114,0.0003305284844827838,0.8186948926230764,0.1477913602845799,0.03208877398724251,0.00011174907437331665,0.00021089075501852977,0.0003287314414837181,0.0002298613956857783,0.00021317418819914263
115,3.4751834997829675e-05,0.8438536588524294,0.12636916121004693,0.028834213555857087,0.00038500553152213496,4.6781315783543206e-05,0.00010663644878828351,0.00013392606221411066,0.00023589183958710775
116,8.417802317234189e-05,0.00023355542604501048,5.324587891664123e-05,0.00042479605901977883,0.9984420054168058,3.730787875610986e-05,9.437839680540735e-05,0.0004689791026868031,0.0001615605363809806
117,0.006973118042249819,0.4312446485108938,0.11600633463172302,0.007897148922439376,0.0006879917515713411,0.009468692407736526,0.009263676031679982,0.40675044757829826,0.011707889559464758
118,0.1963453870464865,0.004236517586065779,0.001308659441643661,0.0011284863764500404,0.004776266472594621,0.017014624554333915,0.03840557075330268,0.7305960289305176,0.006188435613748583
119,0.0005808348072627362,4.668662048364544e-06,5.55054206567244e-06,0.00018209209767438842,8.139086636068289e-06,0.9971012645588462,0.00025328911540215953,0.001404814048206747,0.00045932907156986025
120,0.011332764097508722,0.0004500431137818931,0.00013078139515224999,0.0009551867124619534,3.8932669061371904e-05,0.9797884168889716,0.0021551512807253762,0.0019728387205666816,0.003175839763753646
121,0.008085433300821418,0.05629051133107332,0.04746579751661051,0.004050777771806263,0.00010886822201428004,0.0016874931335781273,0.0011378369383278492,0.0010761131210346771,0.8800971624935088
122,0.00021491860539732532,0.8908730772505085,0.09337596772234949,0.013963283640791744,8.582618465879932e-05,0.0002027411962141438,0.0003368043498807689,9.671339163711915e-05,0.0008506739825819584
123,0.004871606310142769,0.004436123050399273,0.0009123614715243582,0.0059504258362222395,6.2556472888294e-05,0.9732553179308973,0.0020526475098572496,0.0027180582253391616,0.005740876673076517
124,0.04374649176588794,0.003149922756159708,0.0020894178150226645,0.00035595374051126385,0.0001240846334743158,0.0099133876300669,0.0013138260009876077,0.9286887317504197,0.010618165448365548
125,0.2425023521802788,0.006225552487059527,0.004348770928267439,0.0020873231599057777,0.0012906184659806374,0.4818159635267292,0.011592667499951645,0.10282579359055392,0.14731094167880376
126,0.005145137428613726,0.011582117194214094,0.013790811906267554,0.007073618460827602,1.0279925618306152e-05,0.04090571851416356,0.9092869702172736,0.011088446837700825,0.0011168870265185057
127,0.010847957121333166,0.023038429497370144,0.010301489231673075,0.003306718145254224,0.010034665341411498,0.009433121277078748,0.0034666859991489434,0.40605019109314977,0.5235207184769458
128,2.2017294668330578e-05,2.2806862640815474e-05,2.0411129601901244e-05,3.9234768399108255e-05,9.370862959675227e-07,0.9997560197987382,5.547040746023413e-05,4.693660897222192e-05,3.615547939261887e-05
129,0.002270612587417558,0.5554583748944066,0.3729278761657572,0.0300895943205473,7.849163011997007e-05,0.000893126181048852,0.0379560100769917,0.00014840847870800644,0.00017753963644887943
130,0.00013908311908987042,0.7809892442563086,0.076017669554686,0.14095736434647588,7.634254203973494e-05,0.0005832194990836526,0.00047278898515893764,0.00015618330993068713,0.0006081229124211291
131,0.001879039122505399,0.7426393833196326,0.2330616343660013,0.0026583660412309884,0.000291231473966036,0.0025053654557127135,0.007744055799700951,0.003489465030820212,0.0057314362104414944
132,0.0512033646670129,0.5492086902806729,0.039321697558779234,0.08621327675213657,0.04329687034432887,0.034574202520610185,0.022719521192734175,0.0032262288361825124,0.17023612872632599
133,3.278240577249865e-05,5.902900208335874e-06,5.025329376924978e-06,3.0485277956132646e-05,9.535142832343505e-07,0.9998267754791402,1.7726900902440924e-05,4.167354018136393e-05,3.870963064400712e-05
134,0.0005889920021894763,0.20987456492441525,0.7825509140404924,0.0007303007509589431,0.000693040977542599,0.001133377641549481,0.0018208163417479904,0.002141024774920337,0.0004669627381504064
135,0.01840741946082008,0.014300183867168276,0.01158765195988173,0.0016376651881040555,0.0017699904545441778,0.045798297766859744,0.8907593184737189,0.009352526087782463,0.006386921230400477
136,0.003366158908362132,0.4531218105586942,0.40822834297543753,0.10272063970763042,0.0008848526243430872,0.005089365402441214,0.017781926345608993,0.005104278732622423,0.0037026183420172465
137,0.29599421317267743,0.02377194557996786,0.02640210353145408,0.008051036759143844,0.0065379258195215,0.11401052666934297,0.14909444266408794,0.24035238409877485,0.13578542349006445
138,0.003030827179869634,0.8861834967362809,0.08167721811270673,0.01907240332965427,0.00047441529750358313,0.0007672151176661573,0.0017753271659530464,0.0014722084769303633,0.005546919278275081
139,0.00021928290228720012,0.0004761107803812753,0.0001760844917322326,0.0005652174495065047,2.082981609419221e-06,0.0017767237517930874,0.005077825957980435,0.9909976485764654,0.0007089849201535437
140,0.00026477029838783674,0.3250194065602092,0.6452264404954554,0.0007372821894678003,0.0007126593748883655,0.00199285431385757,0.0005831876377133221,0.025178275453331095,0.0002851211446560662
141,0.00020157162309732655,0.048030834244045174,0.08151609756953063,0.8607217315274779,8.42689933051588e-05,0.004059569477009269,0.005134360320822209,0.00013101606283391737,0.00012056493933949801
142,0.05526025208346783,0.0004945411228234754,0.0004892269416063937,0.00215630802590769,4.374823523297285e-05,0.45994759742094865,0.003917599762071459,0.0019268437710501986,0.47576386621990563
143,0.022032501200785478,0.0001617077800287528,0.00010164257279636028,4.335731664308231e-05,1.5658982344272467e-05,0.004146134052617272,0.0014268567799125772,0.0032475983949643576,0.9688245591434743
144,0.012273044718301705,0.14551430646926902,0.5983792153849652,0.003263093109338553,0.0005406908652124306,0.08150627168180884,0.11882853955846946,0.009720282687645977,0.029974564139722576
145,0.0005454852092063289,0.9574818746810029,0.029135009572129805,0.009583687849797197,5.6808620987188384e-05,0.0007278291741386056,0.0014007951131941774,0.00038977230824304815,0.0006787059500333247
146,0.0003231579138483245,0.30862564104319007,0.6720333387207138,0.0010058461807873694,0.000277734480429596,0.003677956107607302,0.004058149543774392,0.009831362492093702,0.00016679463644540013
147,0.04300155720902068,0.005857557174058614,0.002381207168619658,0.001983769855633213,0.005012056918322905,0.044476099913313076,0.08910630385676421,0.8024002768113941,0.005781197422138736
148,0.004171717196756276,0.00047025875455248157,0.0006708521363488045,0.0003151041685537515,5.441327781833631e-06,0.000744345771292963,0.00023249453645855073,0.00029910722400654477,0.99309067973114
149,7.255516248445284e-05,0.9571969092363367,0.02422881804553529,0.015494165287568237,0.000626542426632146,0.0002961501953508023,0.0003388656217923821,8.423089275311213e-05,0.0016618082021631227
150,0.0015090898779095857,5.515746968771156e-05,1.6239838411517365e-05,0.0003372674381563038,4.699152517180968e-06,0.9946295954690096,0.002405513383468098,0.0006456429334984017,0.00039679190076075945
151,0.0013424663645134434,0.0004859885315202503,2.0854116854110586e-05,0.004387797257302394,8.653109337804683e-06,0.9910055790542965,0.0009057138412193124,0.0013845263244019242,0.0004584484404380952
152,0.020200060410948698,0.0010216491488177514,0.00020148530287163643,0.004356294069616821,3.691856181831099e-05,0.881072395112637,0.007876472111021996,0.004894206297929016,0.08034053080291924
153,0.029345389989688317,0.0006851407382610848,0.00030585620254281685,0.00033792937204293893,0.005361508302125287,0.0330698560650408,0.0007723549385561015,0.007078764077975849,0.9230432247506768
154,8.800835720042718e-06,2.9371939490374643e-05,2.120439057762269e-05,3.374645210318807e-05,4.268597346405538e-06,0.9995999376888786,0.0001181043826363748,0.00016872954447172563,1.582011373102432e-05
155,0.2375413264939894,0.001943707374109181,0.0015350848888473043,0.004428737698633907,0.0006560203879162881,0.17576236490366673,0.0823270169119044,0.1035439655469238,0.3922617973065903
